0.000000000,1.000000000
0.000125000,1.000000000
0.000250000,1.000000000
0.000375000,1.000000000
0.000500000,1.000000000
0.000625000,1.000000000
0.000750000,1.000000000
0.000875000,1.000000000
0.001000000,1.000000000
0.001125000,1.000000000
0.001250000,1.000000000
0.001375000,1.000000000
0.001500000,1.000000000
0.001625000,1.000000000
0.001750000,1.007812500
0.001875000,1.000000000
0.002000000,1.000000000
0.002125000,1.000000000
0.002250000,1.000000000
0.002375000,1.000000000
0.002500000,1.000000000
0.002625000,1.000000000
0.002750000,1.000000000
0.002875000,1.000000000
0.003000000,1.007812500
0.003125000,1.000000000
0.003250000,0.992187500
0.003375000,1.000000000
0.003500000,1.000000000
0.003625000,1.000000000
0.003750000,1.000000000
0.003875000,1.007812500
0.004000000,1.000000000
0.004125000,1.000000000
0.004250000,1.000000000
0.004375000,1.000000000
0.004500000,1.000000000
0.004625000,1.000000000
0.004750000,1.000000000
0.004875000,1.000000000
0.005000000,1.000000000
0.005125000,1.000000000
0.005250000,1.000000000
0.005375000,1.000000000
0.005500000,1.000000000
0.005625000,1.000000000
0.005750000,1.000000000
0.005875000,1.000000000
0.006000000,1.000000000
0.006125000,1.000000000
0.006250000,1.000000000
0.006375000,1.000000000
0.006500000,1.000000000
0.006625000,1.000000000
0.006750000,1.000000000
0.006875000,1.000000000
0.007000000,1.000000000
0.007125000,1.000000000
0.007250000,1.000000000
0.007375000,1.000000000
0.007500000,1.000000000
0.007625000,1.007812500
0.007750000,1.007812500
0.007875000,1.000000000
0.008000000,1.000000000
0.008125000,1.000000000
0.008250000,1.000000000
0.008375000,1.000000000
0.008500000,1.000000000
0.008625000,1.000000000
0.008750000,1.000000000
0.008875000,1.000000000
0.009000000,1.000000000
0.009125000,1.000000000
0.009250000,1.000000000
0.009375000,1.000000000
0.009500000,1.000000000
0.009625000,1.000000000
0.009750000,1.007812500
0.009875000,1.007812500
0.010000000,1.000000000
0.010125000,1.000000000
0.010250000,1.000000000
0.010375000,1.000000000
0.010500000,1.000000000
0.010625000,1.000000000
0.010750000,1.000000000
0.010875000,1.000000000
0.011000000,1.000000000
0.011125000,1.000000000
0.011250000,1.000000000
0.011375000,1.000000000
0.011500000,1.000000000
0.011625000,1.000000000
0.011750000,1.000000000
0.011875000,1.000000000
0.012000000,1.000000000
0.012125000,1.007812500
0.012250000,1.000000000
0.012375000,1.000000000
0.012500000,1.007812500
0.012625000,1.000000000
0.012750000,1.000000000
0.012875000,1.007812500
0.013000000,1.007812500
0.013125000,1.000000000
0.013250000,1.000000000
0.013375000,1.000000000
0.013500000,1.000000000
0.013625000,1.000000000
0.013750000,1.000000000
0.013875000,1.000000000
0.014000000,1.000000000
0.014125000,1.000000000
0.014250000,1.000000000
0.014375000,1.000000000
0.014500000,1.000000000
0.014625000,1.000000000
0.014750000,1.000000000
0.014875000,1.000000000
0.015000000,1.000000000
0.015125000,1.000000000
0.015250000,1.000000000
0.015375000,1.000000000
0.015500000,1.000000000
0.015625000,1.000000000
0.015750000,1.000000000
0.015875000,1.000000000
0.016000000,1.000000000
0.016125000,1.000000000
0.016250000,1.000000000
0.016375000,1.000000000
0.016500000,1.000000000
0.016625000,1.000000000
0.016750000,1.000000000
0.016875000,1.000000000
0.017000000,1.000000000
0.017125000,1.000000000
0.017250000,1.000000000
0.017375000,1.000000000
0.017500000,1.000000000
0.017625000,1.000000000
0.017750000,1.007812500
0.017875000,1.007812500
0.018000000,1.000000000
0.018125000,1.000000000
0.018250000,1.000000000
0.018375000,1.000000000
0.018500000,1.000000000
0.018625000,1.000000000
0.018750000,1.000000000
0.018875000,1.000000000
0.019000000,1.000000000
0.019125000,1.000000000
0.019250000,1.000000000
0.019375000,1.000000000
0.019500000,1.000000000
0.019625000,1.000000000
0.019750000,1.000000000
0.019875000,1.000000000
0.020000000,1.000000000
0.020125000,1.000000000
0.020250000,1.000000000
0.020375000,1.000000000
0.020500000,1.000000000
0.020625000,1.000000000
0.020750000,1.000000000
0.020875000,1.000000000
0.021000000,1.000000000
0.021125000,1.000000000
0.021250000,1.000000000
0.021375000,1.000000000
0.021500000,1.000000000
0.021625000,1.000000000
0.021750000,1.000000000
0.021875000,1.000000000
0.022000000,1.000000000
0.022125000,1.000000000
0.022250000,1.000000000
0.022375000,1.000000000
0.022500000,1.000000000
0.022625000,1.000000000
0.022750000,1.000000000
0.022875000,1.000000000
0.023000000,1.000000000
0.023125000,1.000000000
0.023250000,1.000000000
0.023375000,1.000000000
0.023500000,1.000000000
0.023625000,1.000000000
0.023750000,1.000000000
0.023875000,1.000000000
0.024000000,1.000000000
0.024125000,1.000000000
0.024250000,1.000000000
0.024375000,1.000000000
0.024500000,1.000000000
0.024625000,1.000000000
0.024750000,1.000000000
0.024875000,1.000000000
0.025000000,1.000000000
0.025125000,1.000000000
0.025250000,1.000000000
0.025375000,1.000000000
0.025500000,1.000000000
0.025625000,1.000000000
0.025750000,1.000000000
0.025875000,1.000000000
0.026000000,1.000000000
0.026125000,1.000000000
0.026250000,1.000000000
0.026375000,1.000000000
0.026500000,1.000000000
0.026625000,1.000000000
0.026750000,1.000000000
0.026875000,1.000000000
0.027000000,1.000000000
0.027125000,1.000000000
0.027250000,1.000000000
0.027375000,1.000000000
0.027500000,1.000000000
0.027625000,1.000000000
0.027750000,1.000000000
0.027875000,1.000000000
0.028000000,1.000000000
0.028125000,1.000000000
0.028250000,1.000000000
0.028375000,1.000000000
0.028500000,1.000000000
0.028625000,1.000000000
0.028750000,1.000000000
0.028875000,1.000000000
0.029000000,1.000000000
0.029125000,1.000000000
0.029250000,1.000000000
0.029375000,1.000000000
0.029500000,1.000000000
0.029625000,1.000000000
0.029750000,1.000000000
0.029875000,1.000000000
0.030000000,1.000000000
0.030125000,1.000000000
0.030250000,1.000000000
0.030375000,1.000000000
0.030500000,1.007812500
0.030625000,1.000000000
0.030750000,1.000000000
0.030875000,1.000000000
0.031000000,1.000000000
0.031125000,1.000000000
0.031250000,1.000000000
0.031375000,1.000000000
0.031500000,1.000000000
0.031625000,1.000000000
0.031750000,1.000000000
0.031875000,1.000000000
0.032000000,1.000000000
0.032125000,1.000000000
0.032250000,1.000000000
0.032375000,1.007812500
0.032500000,1.000000000
0.032625000,1.000000000
0.032750000,1.007812500
0.032875000,1.000000000
0.033000000,1.000000000
0.033125000,1.007812500
0.033250000,1.000000000
0.033375000,1.000000000
0.033500000,1.000000000
0.033625000,1.000000000
0.033750000,1.000000000
0.033875000,1.000000000
0.034000000,1.000000000
0.034125000,1.000000000
0.034250000,1.000000000
0.034375000,1.000000000
0.034500000,1.000000000
0.034625000,1.000000000
0.034750000,1.000000000
0.034875000,1.000000000
0.035000000,1.000000000
0.035125000,1.000000000
0.035250000,1.000000000
0.035375000,1.000000000
0.035500000,1.000000000
0.035625000,1.000000000
0.035750000,1.000000000
0.035875000,1.000000000
0.036000000,1.000000000
0.036125000,1.000000000
0.036250000,1.000000000
0.036375000,1.000000000
0.036500000,1.000000000
0.036625000,1.000000000
0.036750000,1.000000000
0.036875000,1.000000000
0.037000000,1.000000000
0.037125000,1.000000000
0.037250000,1.000000000
0.037375000,1.000000000
0.037500000,1.000000000
0.037625000,1.000000000
0.037750000,1.000000000
0.037875000,1.000000000
0.038000000,1.000000000
0.038125000,1.000000000
0.038250000,1.000000000
0.038375000,1.000000000
0.038500000,1.000000000
0.038625000,1.000000000
0.038750000,1.000000000
0.038875000,1.000000000
0.039000000,1.000000000
0.039125000,1.000000000
0.039250000,1.000000000
0.039375000,1.000000000
0.039500000,1.000000000
0.039625000,1.000000000
0.039750000,1.000000000
0.039875000,1.000000000
0.040000000,1.000000000
0.040125000,1.000000000
0.040250000,1.000000000
0.040375000,1.000000000
0.040500000,1.000000000
0.040625000,1.000000000
0.040750000,1.000000000
0.040875000,1.000000000
0.041000000,1.000000000
0.041125000,1.000000000
0.041250000,1.000000000
0.041375000,1.000000000
0.041500000,1.000000000
0.041625000,1.000000000
0.041750000,1.000000000
0.041875000,1.000000000
0.042000000,1.000000000
0.042125000,1.000000000
0.042250000,1.000000000
0.042375000,1.000000000
0.042500000,1.000000000
0.042625000,1.000000000
0.042750000,1.000000000
0.042875000,1.000000000
0.043000000,1.000000000
0.043125000,1.000000000
0.043250000,1.000000000
0.043375000,1.000000000
0.043500000,1.000000000
0.043625000,1.000000000
0.043750000,1.000000000
0.043875000,1.000000000
0.044000000,1.000000000
0.044125000,1.000000000
0.044250000,1.000000000
0.044375000,1.000000000
0.044500000,1.000000000
0.044625000,1.000000000
0.044750000,1.000000000
0.044875000,1.000000000
0.045000000,1.000000000
0.045125000,1.000000000
0.045250000,1.000000000
0.045375000,1.000000000
0.045500000,1.000000000
0.045625000,1.000000000
0.045750000,1.000000000
0.045875000,1.000000000
0.046000000,1.000000000
0.046125000,1.000000000
0.046250000,1.000000000
0.046375000,1.000000000
0.046500000,1.000000000
0.046625000,1.000000000
0.046750000,1.000000000
0.046875000,1.000000000
0.047000000,1.000000000
0.047125000,1.000000000
0.047250000,1.000000000
0.047375000,1.000000000
0.047500000,1.000000000
0.047625000,1.000000000
0.047750000,1.000000000
0.047875000,1.000000000
0.048000000,1.000000000
0.048125000,1.000000000
0.048250000,1.000000000
0.048375000,1.000000000
0.048500000,1.000000000
0.048625000,1.000000000
0.048750000,1.000000000
0.048875000,1.000000000
0.049000000,1.000000000
0.049125000,1.000000000
0.049250000,1.000000000
0.049375000,1.000000000
0.049500000,1.000000000
0.049625000,1.000000000
0.049750000,1.000000000
0.049875000,1.000000000
0.050000000,1.000000000
0.050125000,1.000000000
0.050250000,1.000000000
0.050375000,1.000000000
0.050500000,1.000000000
0.050625000,1.000000000
0.050750000,1.000000000
